id,createdAt,updatedAt,sourceId,timestamp,description,value,currency,type,transactionConfirmed,predictedClassification,actualClassification,company,linkedTransaction,sourceClassification,bankAccount,merchant,isNegative,linkedUser,associatedDataImport,balancingAccount,deleted,linkedPayment,openingDepreciation,source,associatedPayrun,associatedEmployee,sourceConnection,sourceTimestamp,normalisedTransactionId
clrhwuewf000n01s6397ze27s,2024-01-17 15:01:02.969,2024-01-17 15:01:02.969,clreup9vg000f01s6enc7628f-QXGGGGGGG5P4ORIGINAL,2023-01-15 00:00:00,NULL,5.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG5P4ORIGINAL
clrhwuewf000o01s6eyapbscc,2024-01-17 15:01:06.532,2024-01-17 15:01:06.532,clreup9vg000f01s6enc7628f-QXGGGGGGG5O5ORIGINAL,2023-01-14 00:00:00,NULL,3.400000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG5O5ORIGINAL
clrhwuewf000p01s6eaiqf5fo,2024-01-17 15:01:03.318,2024-01-17 15:01:03.318,clreup9vg000f01s6enc7628f-QXGGGGGGG5NTORIGINAL,2023-01-13 00:00:00,NULL,7.800000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG5NTORIGINAL
clrhwuewf000q01s6ckizbya0,2024-01-17 15:01:04.428,2024-01-17 15:01:04.428,clreup9vg000f01s6enc7628f-QXGGGGGGG5ZZORIGINAL,2023-01-13 00:00:00,NULL,11.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG5ZZORIGINAL
clrhwuewf000r01s63npy0yqg,2024-01-17 15:01:06.061,2024-01-17 15:01:06.061,clreup9vg000f01s6enc7628f-QXGGGGGGG5ZMORIGINAL,2023-01-13 00:00:00,NULL,11.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG5ZMORIGINAL
clrhwuewf000s01s6a02l1q2e,2024-01-17 15:01:03.799,2024-01-17 15:01:03.799,clreup9vg000f01s6enc7628f-QXGGGGGGG54GORIGINAL,2023-01-13 00:00:00,NULL,2.170000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG54GORIGINAL
clrhwuewf000t01s6bz4nhhi1,2024-01-17 15:01:06.024,2024-01-17 15:01:06.024,clreup9vg000f01s6enc7628f-QXGGGGGGG5X3ORIGINAL,2023-01-11 00:00:00,NULL,1.500000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG5X3ORIGINAL
clrhwuewf000u01s6bwmd1auy,2024-01-17 15:01:03.787,2024-01-17 15:01:03.787,clreup9vg000f01s6enc7628f-QXGGGGGGG5CMORIGINAL,2023-01-10 00:00:00,NULL,6.300000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG5CMORIGINAL
clrhwuewg000v01s6bopygo0a,2024-01-17 15:01:04.576,2024-01-17 15:01:04.576,clreup9vg000f01s6enc7628f-QXGGGGGGG57AORIGINAL,2023-01-09 00:00:00,NULL,7.800000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG57AORIGINAL
clrhwuewg000w01s68alh1o4k,2024-01-17 15:01:04.194,2024-01-17 15:01:04.194,clreup9vg000f01s6enc7628f-QXGGGGGGG5DKORIGINAL,2023-01-08 00:00:00,NULL,1.100000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG5DKORIGINAL
clrhwuewg000x01s65l4zeek0,2024-01-17 15:01:05.536,2024-01-17 15:01:05.536,clreup9vg000f01s6enc7628f-QXGGGGGGG5GOORIGINAL,2023-01-07 00:00:00,NULL,7.400000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG5GOORIGINAL
clrhwuewg000y01s6667peyqe,2024-01-17 15:01:03.647,2024-01-17 15:01:03.647,clreup9vg000f01s6enc7628f-QXGGGGGGGHYQORIGINAL,2023-01-06 00:00:00,NULL,5.500000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHYQORIGINAL
clrhwuewg000z01s6amyka56t,2024-01-17 15:01:04.279,2024-01-17 15:01:04.279,clreup9vg000f01s6enc7628f-QXGGGGGGGHVSORIGINAL,2023-01-06 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHVSORIGINAL
clrhwuewg001001s66pwk3rq1,2024-01-17 15:01:04.513,2024-01-17 15:01:04.513,clreup9vg000f01s6enc7628f-QXGGGGGGGHVLORIGINAL,2023-01-05 00:00:00,NULL,6.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHVLORIGINAL
clrhwuewg001101s68hcy011o,2024-01-17 15:01:04.345,2024-01-17 15:01:04.345,clreup9vg000f01s6enc7628f-QXGGGGGGGHUJREVERSAL,2023-01-05 00:00:00,NULL,18.960000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHUJREVERSAL
clrhwuewg001201s68dmweubo,2024-01-17 15:01:06.508,2024-01-17 15:01:06.508,clreup9vg000f01s6enc7628f-QXGGGGGGGHUJORIGINAL,2023-01-05 00:00:00,NULL,18.960000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHUJORIGINAL
clrhwuewg001301s697r6e2un,2024-01-17 15:01:03.704,2024-01-17 15:01:03.704,clreup9vg000f01s6enc7628f-QXGGGGGGGHUXORIGINAL,2023-01-04 00:00:00,NULL,5.600000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHUXORIGINAL
clrhwuewg001401s6ff6y78k3,2024-01-17 15:01:04.177,2024-01-17 15:01:04.177,clreup9vg000f01s6enc7628f-QXGGGGGGGHTKORIGINAL,2023-01-03 00:00:00,NULL,2.600000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHTKORIGINAL
clrhwuewg001501s6b7jdbpyj,2024-01-17 15:01:04.906,2024-01-17 15:01:04.906,clreup9vg000f01s6enc7628f-QXGGGGGGGHWXORIGINAL,2023-01-02 00:00:00,NULL,2.700000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHWXORIGINAL
clrhwuewg001601s6e39che7k,2024-01-17 15:01:04.025,2024-01-17 15:01:04.025,clreup9vg000f01s6enc7628f-QXGGGGGGGHHFORIGINAL,2022-12-30 00:00:00,NULL,4.800000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHHFORIGINAL
clrhwuewg001701s692pjdt7v,2024-01-17 15:01:03.848,2024-01-17 15:01:03.848,clreup9vg000f01s6enc7628f-QXGGGGGGGHPHORIGINAL,2022-12-29 00:00:00,NULL,2.100000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHPHORIGINAL
clrhwuewg001801s6f5vu1h38,2024-01-17 15:01:06.312,2024-01-17 15:01:06.312,clreup9vg000f01s6enc7628f-QXGGGGGGGHOKORIGINAL,2022-12-28 00:00:00,NULL,7.400000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHOKORIGINAL
clrhwuewg001901s6adr43q9a,2024-01-17 15:01:06.519,2024-01-17 15:01:06.519,clreup9vg000f01s6enc7628f-QXGGGGGGGHNZORIGINAL,2022-12-27 00:00:00,NULL,4.200000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHNZORIGINAL
clrhwuewg001a01s635mhc28m,2024-01-17 15:01:04.062,2024-01-17 15:01:04.062,clreup9vg000f01s6enc7628f-QXGGGGGGGH40ORIGINAL,2022-12-26 00:00:00,NULL,1.500000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGH40ORIGINAL
clrhwuewg001b01s662a11wsy,2024-01-17 15:01:08.512,2024-01-17 15:01:08.512,clreup9vg000f01s6enc7628f-QXGGGGGGGHLSORIGINAL,2022-12-25 00:00:00,NULL,2.900000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHLSORIGINAL
clrhwuewg001c01s6316s5sku,2024-01-17 15:01:03.928,2024-01-17 15:01:03.928,clreup9vg000f01s6enc7628f-QXGGGGGGGHC2ORIGINAL,2022-12-23 00:00:00,NULL,6.900000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGHC2ORIGINAL
clrhwuewg001d01s6bhsm8wfe,2024-01-17 15:01:05.857,2024-01-17 15:01:05.857,clreup9vg000f01s6enc7628f-QXGGGGGGGH78ORIGINAL,2022-12-22 00:00:00,NULL,4.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGH78ORIGINAL
clrhwuewh001e01s6b6cqelsu,2024-01-17 15:01:04.004,2024-01-17 15:01:04.004,clreup9vg000f01s6enc7628f-QXGGGGGGGH00ORIGINAL,2022-12-20 00:00:00,NULL,8.199999999999999000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGH00ORIGINAL
clrhwuewh001f01s64o78bbhk,2024-01-17 15:01:04.517,2024-01-17 15:01:04.517,clreup9vg000f01s6enc7628f-QXGGGGGGGPY2ORIGINAL,2022-12-20 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPY2ORIGINAL
clrhwuewh001g01s6dev51dsp,2024-01-17 15:01:03.706,2024-01-17 15:01:03.706,clreup9vg000f01s6enc7628f-QXGGGGGGGPU2ORIGINAL,2022-12-15 00:00:00,NULL,3.200000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPU2ORIGINAL
clrhwuewh001h01s6gdb13w96,2024-01-17 15:01:04.526,2024-01-17 15:01:04.526,clreup9vg000f01s6enc7628f-QXGGGGGGGPTKORIGINAL,2022-12-15 00:00:00,NULL,1.400000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPTKORIGINAL
clrhwuewh001i01s6180d3eyc,2024-01-17 15:01:04.015,2024-01-17 15:01:04.015,clreup9vg000f01s6enc7628f-QXGGGGGGGPRZORIGINAL,2022-12-14 00:00:00,NULL,1.700000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPRZORIGINAL
clrhwuewh001j01s68p4y36xw,2024-01-17 15:01:05.161,2024-01-17 15:01:05.161,clreup9vg000f01s6enc7628f-QXGGGGGGGPQSORIGINAL,2022-12-14 00:00:00,NULL,6.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPQSORIGINAL
clrhwuewh001k01s6hzmzaaa5,2024-01-17 15:01:04.742,2024-01-17 15:01:04.742,clreup9vg000f01s6enc7628f-QXGGGGGGGP5MORIGINAL,2022-12-13 00:00:00,NULL,2.100000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGP5MORIGINAL
clrhwuewh001l01s6di4mhiba,2024-01-17 15:01:06.352,2024-01-17 15:01:06.352,clreup9vg000f01s6enc7628f-QXGGGGGGGPKVORIGINAL,2022-12-12 00:00:00,NULL,6.800000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPKVORIGINAL
clrhwuewh001m01s6hdxx335e,2024-01-17 15:01:05.989,2024-01-17 15:01:05.989,clreup9vg000f01s6enc7628f-QXGGGGGGGPOGORIGINAL,2022-12-12 00:00:00,NULL,7.800000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPOGORIGINAL
clrhwuewh001n01s6652p7sjg,2024-01-17 15:01:03.327,2024-01-17 15:01:03.327,clreup9vg000f01s6enc7628f-QXGGGGGGGPNEORIGINAL,2022-12-10 00:00:00,NULL,5.400000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPNEORIGINAL
clrhwuewh001o01s6eq6yc9f1,2024-01-17 15:01:04.65,2024-01-17 15:01:04.65,clreup9vg000f01s6enc7628f-QXGGGGGGGP47ORIGINAL,2022-12-09 00:00:00,NULL,6.400000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGP47ORIGINAL
clrhwuewh001p01s63llrgfu6,2024-01-17 15:01:05.424,2024-01-17 15:01:05.424,clreup9vg000f01s6enc7628f-QXGGGGGGGP2MORIGINAL,2022-12-09 00:00:00,NULL,1.500000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGP2MORIGINAL
clrhwuewh001q01s6d0rd6usi,2024-01-17 15:01:04.649,2024-01-17 15:01:04.649,clreup9vg000f01s6enc7628f-QXGGGGGGGPXMORIGINAL,2022-12-09 00:00:00,NULL,6.300000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPXMORIGINAL
clrhwuewh001r01s6gj8uekmz,2024-01-17 15:01:06.213,2024-01-17 15:01:06.213,clreup9vg000f01s6enc7628f-QXGGGGGGGPCUORIGINAL,2022-12-09 00:00:00,NULL,20.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPCUORIGINAL
clrhwuewh001s01s6awr55e9u,2024-01-17 15:01:03.5,2024-01-17 15:01:03.5,clreup9vg000f01s6enc7628f-QXGGGGGGGPC0ORIGINAL,2022-12-09 00:00:00,NULL,1.100000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPC0ORIGINAL
clrhwuewh001t01s6axf1ftlk,2024-01-17 15:01:06.728,2024-01-17 15:01:06.728,clreup9vg000f01s6enc7628f-QXGGGGGGGPA9ORIGINAL,2022-12-09 00:00:00,NULL,2.960000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPA9ORIGINAL
clrhwuewh001u01s68wleefls,2024-01-17 15:01:03.505,2024-01-17 15:01:03.505,clreup9vg000f01s6enc7628f-QXGGGGGGGPAMORIGINAL,2022-12-09 00:00:00,NULL,4.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPAMORIGINAL
clrhwuewh001v01s6h0j5eoht,2024-01-17 15:01:06.184,2024-01-17 15:01:06.184,clreup9vg000f01s6enc7628f-QXGGGGGGGP6ZORIGINAL,2022-12-08 00:00:00,NULL,1.700000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGP6ZORIGINAL
clrhwuewh001w01s6fj089z6k,2024-01-17 15:01:04.661,2024-01-17 15:01:04.661,clreup9vg000f01s6enc7628f-QXGGGGGGGPDUREVERSAL,2022-12-08 00:00:00,NULL,20.000000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPDUREVERSAL
clrhwuewh001x01s65kuxapvs,2024-01-17 15:01:06.36,2024-01-17 15:01:06.36,clreup9vg000f01s6enc7628f-QXGGGGGGGPEIORIGINAL,2022-12-08 00:00:00,NULL,12.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPEIORIGINAL
clrhwuewh001y01s66xcy5b2o,2024-01-17 15:01:07.338,2024-01-17 15:01:07.338,clreup9vg000f01s6enc7628f-QXGGGGGGGPDUORIGINAL,2022-12-08 00:00:00,NULL,20.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGPDUORIGINAL
clrhwuewh001z01s612eghayg,2024-01-17 15:01:04.941,2024-01-17 15:01:04.941,clreup9vg000f01s6enc7628f-QXGGGGGGGKYYORIGINAL,2022-12-06 00:00:00,NULL,4.300000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGKYYORIGINAL
clrhwuewi002001s68zwa7k5g,2024-01-17 15:01:04.22,2024-01-17 15:01:04.22,clreup9vg000f01s6enc7628f-QXGGGGGGGKY1ORIGINAL,2022-12-06 00:00:00,NULL,12.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGKY1ORIGINAL
clrhwuewi002101s60una2eif,2024-01-17 15:01:05.018,2024-01-17 15:01:05.018,clreup9vg000f01s6enc7628f-QXGGGGGGGKVKORIGINAL,2022-12-04 00:00:00,NULL,8.800000000000001000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGKVKORIGINAL
clrhwuewi002201s6cxn97fst,2024-01-17 15:01:06.421,2024-01-17 15:01:06.421,clreup9vg000f01s6enc7628f-QXGGGGGGGK3QORIGINAL,2022-12-03 00:00:00,NULL,8.400000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGK3QORIGINAL
clrhwuewi002301s6ex0sd6xa,2024-01-17 15:01:04.682,2024-01-17 15:01:04.682,clreup9vg000f01s6enc7628f-QXGGGGGGGKBVORIGINAL,2022-12-02 00:00:00,NULL,6.500000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGKBVORIGINAL
